id, lon, lat, name, type
1806079229, 19.3541189, 51.664344,"Zamkowa - Kilińskiego", tram_stop
1806079230, 19.346243, 51.6647204,"Zamkowa - Lutomierska", tram_stop
1806079231, 19.3515421, 51.6644578,"Zamkowa - Narutowicza", tram_stop
1806079232, 19.3456896, 51.6647127,"Zamkowa - Wyspiańskiego", tram_stop
1806079233, 19.3552597, 51.6643142,"Zamkowa - św. Jana", tram_stop
1806354740, 19.3233584, 51.6584765,"Wiejska", tram_stop
1806354744, 19.3232999, 51.6585,"Wiejska", tram_stop
1806354778, 19.3356458, 51.6638055,"Łaska - Mielczarskiego", tram_stop
1806354781, 19.3361415, 51.6640055,"Łaska - Mielczarskiego", tram_stop
1806354783, 19.3254097, 51.6597199,"Łaska - Szarych Szeregów", tram_stop
1806354784, 19.3267165, 51.6602697,"Łaska - Szarych Szeregów", tram_stop
1806354785, 19.3320488, 51.6623803,"Łaska - Tkacka", tram_stop
1806354787, 19.3322607, 51.6624344,"Łaska - Tkacka", tram_stop
1806474751, 19.4628323, 51.7266622,"Paderewskiego - Karpacka", tram_stop
1806474756, 19.4567935, 51.7293517,"Paderewskiego - Zaolziańska", tram_stop
1806483450, 19.4743602, 51.7303143,"Paderewskiego - Rzgowska", tram_stop
1806483451, 19.4696146, 51.7285805,"Paderewskiego - Tuszyńska", tram_stop
1806512195, 19.4807096, 51.7248811,"Rzgowska - Dachowa", tram_stop
1806512196, 19.4805758, 51.7251103,"Rzgowska - Dachowa", tram_stop
1806873817, 19.4861413, 51.7182827,"Kurczaki", tram_stop
1806873818, 19.486162, 51.7183711,"Kurczaki", tram_stop
1806873820, 19.483929, 51.721019,"Rzgowska - cmentarz", tram_stop
1806873821, 19.4839089, 51.7211503,"Rzgowska - cmentarz", tram_stop
1806930463, 19.4790854, 51.7384918,"Dąbrowskiego - Kilińskiego", tram_stop
1806930465, 19.4782942, 51.7385455,"Dąbrowskiego - Kilińskiego", tram_stop
1806930466, 19.4676313, 51.7385841,"Dąbrowskiego - Rzgowska", tram_stop
1806930467, 19.4790714, 51.7310346,"Kilińskiego - Broniewskiego", tram_stop
1806930468, 19.4787491, 51.7331955,"Kilińskiego - Broniewskiego", tram_stop
1806930469, 19.4794249, 51.7277968,"Dworzec Łódź - Chojny", tram_stop
1806930470, 19.4787069, 51.7382225,"Kilińskiego - Dąbrowskiego", tram_stop
1806930471, 19.4786732, 51.7388964,"Kilińskiego - Dąbrowskiego", tram_stop
1806930472, 19.4673426, 51.7382247,"Rzgowska - Dąbrowskiego", tram_stop
1806930473, 19.4668061, 51.7387185,"Rzgowska - Dąbrowskiego", tram_stop
1806930474, 19.4714268, 51.7341165,"Rzgowska - Lecznicza", tram_stop
1806930475, 19.4737997, 51.731724,"Rzgowska - Mochnackiego", tram_stop
1806930476, 19.4745715, 51.7308963,"Rzgowska - Paderewskiego", tram_stop
1806930477, 19.4710205, 51.7344764,"Rzgowska - Piaseczna", tram_stop
1806930478, 19.4799427, 51.7276716,"Dworzec Łódź - Chojny", tram_stop
1806930479, 19.4798893, 51.7276978,"dworzec Łódź - Chojny", tram_stop
1806982800, 19.4896544, 51.7374844,"Dąbrowskiego - Śmigłego-Rydza", tram_stop
1806982801, 19.4875825, 51.7376565,"Dąbrowskiego - Śmigłego-Rydza", tram_stop
1806982802, 19.4890335, 51.7322102,"rondo Broniewskiego", tram_stop
1806982803, 19.488929, 51.733331,"rondo Broniewskiego", tram_stop
1806982949, 19.4888891, 51.7370441,"Śmigłego-Rydza - Dąbrowskiego", tram_stop
1806982950, 19.4889681, 51.7379738,"Śmigłego-Rydza - Dąbrowskiego", tram_stop
1806983440, 19.4901473, 51.728898,"Ślaska", tram_stop
1806983441, 19.4901677, 51.7289925,"Ślaska", tram_stop
1807033877, 19.5092395, 51.7356183,"Dąbrowa", tram_stop
1807033880, 19.5091282, 51.7362583,"Dąbrowa", tram_stop
1807033885, 19.5091639, 51.73633,"Dąbrowa", tram_stop
1807033891, 19.4994542, 51.7365851,"Dąbrowskiego - Kossaka", tram_stop
1807033893, 19.4992402, 51.7366401,"Dąbrowskiego - Kossaka", tram_stop
1807033894, 19.5031262, 51.7362602,"Dąbrowskiego - Podhalańska", tram_stop
1807033895, 19.5029595, 51.7363104,"Dąbrowskiego - Podhalańska", tram_stop
1807033896, 19.4952209, 51.7369707,"Dąbrowskiego - Tatrzańska", tram_stop
1807033897, 19.4940265, 51.7371089,"Dąbrowskiego - Tatrzańska", tram_stop
1807063487, 19.3415894, 51.6649102,"Zamkowa - Staszewskiego", tram_stop
1807063491, 19.3407265, 51.6649165,"Zamkowa - Konopnickiej", tram_stop
1807244043, 19.4628109, 51.7428567,"plac Reymonta", tram_stop
1807244050, 19.4626048, 51.7428676,"plac Reymonta", tram_stop
1807311846, 19.4777353, 51.7423673,"Kilińskiego - Poznańska", tram_stop
1807311849, 19.4775686, 51.7426008,"Kilińskiego - Poznańska", tram_stop
1807311852, 19.4767865, 51.7442889,"Kilińskiego - Przybyszewskiego", tram_stop
1807311855, 19.4758407, 51.7458917,"Kilińskiego - Przybyszewskiego", tram_stop
1807311870, 19.4770112, 51.7456435,"Przybyszewskiego - Kilińskiego", tram_stop
1807311871, 19.4687452, 51.7440453,"Przybyszewskiego - Suwalska", tram_stop
1807311899, 19.4707409, 51.7444551,"Przybyszewskiego - Brzozowa", tram_stop
1807372155, 19.4837972, 51.7469183,"Przybyszewskiego - Łęczycka", tram_stop
1807372160, 19.4840313, 51.7469352,"Przybyszewskiego - Łęczycka", tram_stop
1807372164, 19.4889728, 51.7475483,"Przybyszewskiego - Śmigłego Rydza", tram_stop
1807372168, 19.4904855, 51.7477449,"Przybyszewskiego - Śmigłego Rydza", tram_stop
1807372363, 19.489764, 51.7471882,"Śmigłego-Rydza - Przybyszewskiego", tram_stop
1807372367, 19.4896337, 51.7481884,"Śmigłego-Rydza - Przybyszewskiego", tram_stop
1807394243, 19.4893385, 51.7434266,"Śmigłego-Rydza - Zbaraska", tram_stop
1807394245, 19.4893429, 51.7438542,"Śmigłego-Rydza - Zbaraska", tram_stop
1807477831, 19.5202027, 51.7493022,"Lodowa", tram_stop
1807477834, 19.5202778, 51.7493074,"Lodowa", tram_stop
1807477837, 19.5213743, 51.751832,"Przybyszewskiego - Lodowa", tram_stop
1807477847, 19.5221345, 51.7518793,"Przybyszewskiego - Lodowa", tram_stop
1807477848, 19.5138944, 51.7506399,"Przybyszewskiego - Niciarniana", tram_stop
1807477849, 19.5135701, 51.7506445,"Przybyszewskiego - Niciarniana", tram_stop
1807477854, 19.4994309, 51.7487872,"Przybyszewskiego - Zapadła", tram_stop
1807477860, 19.5058453, 51.7497306,"Przybyszewskiego - Nurta Kaszyńskiego", tram_stop
1807477862, 19.5068023, 51.7498679,"Przybyszewskiego - Nurta Kaszyńskiego", tram_stop
1807512945, 19.5288387, 51.7525327,"Przybyszewskiego - Rondo Sybiraków", tram_stop
1807512949, 19.5292463, 51.7525861,"Przybyszewskiego - Rondo Sybiraków", tram_stop
1807512952, 19.5356248, 51.7577032,"Puszkina - Chmielowskiego", tram_stop
1807512955, 19.5357224, 51.7577955,"Puszkina - Chmielowskiego", tram_stop
1807512959, 19.5321855, 51.7537983,"Puszkina - Rondo Sybiraków", tram_stop
1807512962, 19.5323418, 51.7540327,"Puszkina - Rondo Sybiraków", tram_stop
1807513121, 19.5389549, 51.7604226,"Rokicińska - Rondo Inwalidów", tram_stop
1807513125, 19.5385153, 51.7605428,"Rokicińska - Rondo Inwalidów", tram_stop
1807576362, 19.5498081, 51.7584609,"Rokicińska - Lermontowa", tram_stop
1807576365, 19.5496943, 51.7585189,"Rokicińska - Lermontowa", tram_stop
1807648400, 19.5173501, 51.7637453,"Piłsudskiego - WIDZEW STADION", tram_stop
1807648403, 19.5166435, 51.7641819,"Piłsudskiego - WIDZEW STADION", tram_stop
1807648404, 19.5278914, 51.7624425,"Rokicińska - Maszynowa", tram_stop
1807648415, 19.5277377, 51.7625069,"Rokicińska - Maszynowa", tram_stop
1807780030, 19.4925897, 51.7621508,"Piłsudskiego - Sarnia", tram_stop
1807780054, 19.4931666, 51.7622336,"Piłsudskiego - Sarnia", tram_stop
1807878640, 16.9821648, 52.3876495,"Piaśnicka/Rynek", tram_stop
1807878663, 16.9821819, 52.3876836,"Piaśnicka/Rynek", tram_stop
1807910665, 16.9872937, 52.3852522,"Piaśnicka/Kurlandzka", tram_stop
1807910668, 16.9873419, 52.3852867,"Piaśnicka/Kurlandzka", tram_stop
1807916426, 16.9908217, 52.3821263,"Szwedzka", tram_stop
1807916431, 16.9908748, 52.3821521,"Szwedzka", tram_stop
1807929571, 16.9982154, 52.3824902,"Szwajcarska", tram_stop
1807929573, 16.9981823, 52.3825202,"Szwajcarska", tram_stop
1807958889, 17.000254, 52.3814858,"Franowo", tram_stop
1807958890, 17.0003227, 52.3815226,"Franowo", tram_stop
1808586030, 19.4880432, 51.7580763,"Śmigłego-Rydza - Fabryczna", tram_stop
1808586031, 19.4894132, 51.7513376,"Śmigłego-Rydza - Milionowa", tram_stop
1808586032, 19.4893295, 51.7521341,"Śmigłego-Rydza - Milionowa", tram_stop
1808586033, 19.4880291, 51.7581807,"Śmigłego-Rydza - Zbiorcza", tram_stop
1808612720, 19.5023651, 51.7629474,"Piłsudskiego - Konstytucyjna", tram_stop
1808612723, 19.5021265, 51.7629632,"Piłsudskiego - Konstytucyjna", tram_stop
1808612726, 19.5091703, 51.7634929,"Piłsudskiego - Niciarniana", tram_stop
1808612728, 19.5070524, 51.7633558,"Piłsudskiego - Niciarniana", tram_stop
1808635631, 19.4690217, 51.7597839,"Kilińskiego - Piłsudskiego", tram_stop
1808635632, 19.4685349, 51.7606834,"Kilińskiego - Piłsudskiego", tram_stop
1808635645, 19.4680616, 51.7601566,"Piłsudskiego - Kilińskiego", tram_stop
1808635648, 19.4694408, 51.7603118,"Piłsudskiego - Kilińskiego", tram_stop
1808635650, 19.4806825, 51.7610971,"Piłsudskiego - Przędzalniana", tram_stop
1808635651, 19.4800351, 51.7610746,"Piłsudskiego - Przędzalniana", tram_stop
1808635652, 19.474148, 51.7606826,"Piłsudskiego - Targowa", tram_stop
1808635653, 19.4737131, 51.7606793,"Piłsudskiego - Targowa", tram_stop
1808649351, 19.4713152, 51.755048,"Kilińskiego - Fabryczna", tram_stop
1808649352, 19.4708688, 51.7558631,"Kilińskiego - Fabryczna", tram_stop
1808649353, 19.4749822, 51.7477103,"Kilińskiego - Senatorska", tram_stop
1808649354, 19.4747146, 51.7481612,"Kilińskiego - Senatorska", tram_stop
1808649355, 19.473045, 51.7518997,"Kilińskiego - Tymienieckiego", tram_stop
1808649356, 19.4730061, 51.7520806,"Kilińskiego - Tymienieckiego", tram_stop
1808681641, 19.4568157, 51.75923,"Piotrkowska Centrum", tram_stop
1808681645, 19.4573969, 51.7592437,"Piotrkowska Centrum", tram_stop
1808681649, 19.4639915, 51.7598065,"Piłsudskiego - Sienkiewicza", tram_stop
1808681652, 19.4633967, 51.7597922,"Piłsudskiego - Sienkiewicza", tram_stop
1808813462, 19.4558626, 51.7585459,"Mickiewicza", tram_stop
1808813464, 19.4558834, 51.7586588,"Kościuszki - Mickiewicza", tram_stop
1808813467, 19.4600355, 51.7525549,"Piotrkowska - Brzeźna", tram_stop
1808813471, 19.4598798, 51.7530626,"Piotrkowska - Brzeźna", tram_stop
1808813474, 19.4615471, 51.7456657,"Piotrkowska - Czerwona", tram_stop
1808813477, 19.4612714, 51.7467138,"Piotrkowska - Czerwona", tram_stop
1808813488, 19.4606062, 51.7497425,"Piotrkowska - Skorupki", tram_stop
1808813489, 19.4609763, 51.7482715,"Piotrkowska - Tymienieckiego", tram_stop
1808894318, 19.4488964, 51.7580495,"Mickiewicza - szpital im.WAM", tram_stop
1808894328, 19.449217, 51.7580798,"Mickiewicza - szpital im.WAM", tram_stop
1808931281, 19.4329899, 51.7557965,"Bandurskiego - Dworzec Łódź - Kaliska", tram_stop
1808931282, 19.4323021, 51.7557733,"Bandurskiego - Dworzec Łódź - Kaliska", tram_stop
1808931283, 19.4250577, 51.7519963,"Bratysławska - Wileńska", tram_stop
1808931284, 19.4254979, 51.7526331,"Karolewska - Wileńska", tram_stop
1808931285, 19.4229213, 51.7493098,"Bratysławska - Wróblewskiego", tram_stop
1808931286, 19.423341, 51.7497905,"Bratysławska - Wróblewskiego", tram_stop
1808976621, 19.3993728, 51.7464677,"Wyszyńskiego - Armii Krajowej", tram_stop
1808976622, 19.3988284, 51.7463596,"Wyszyńskiego - Armii Krajowej", tram_stop
1808976643, 19.417543, 51.7474114,"Wyszyńskiego - Bandurskiego", tram_stop
1808976644, 19.4182612, 51.7474815,"Wyszyńskiego - Bandurskiego", tram_stop
1808976645, 19.4133153, 51.7475289,"Wyszyńskiego - Centrum Handlowe "Piaski"", tram_stop
1808976646, 19.4137783, 51.7475294,"Wyszyńskiego - Centrum Handlowe "Piaski"", tram_stop
1808976648, 19.4055575, 51.748034,"Wyszyńskiego - Retkińska", tram_stop
1808976649, 19.3923457, 51.7444783,"Wyszyńskiego - blok 270/311", tram_stop
1808976651, 19.3920999, 51.7444554,"Wyszyńskiego - blok 270/311", tram_stop
1808976654, 19.3843175, 51.7420258,"Wyszyńskiego", tram_stop
1808976764, 19.3849592, 51.7425193,"Wyszyńskiego", tram_stop
1809823517, 19.4421041, 51.7598185,"Kopernika - Łąkowa", tram_stop
1809823518, 19.4432708, 51.7603259,"Kopernika - Łąkowa", tram_stop
1809823519, 19.4469052, 51.7617527,"Kopernika - Żeromskiego", tram_stop
1809823520, 19.4480783, 51.7622029,"Kopernika - Żeromskiego", tram_stop
1809823584, 19.4476189, 51.7615757,"Żeromskiego - Kopernika", tram_stop
1809891110, 19.4373858, 51.7580624,"Kopernika - Tobaco Park", tram_stop
1809891111, 19.4384494, 51.7584671,"Kopernika - Tobaco Park", tram_stop
1809921533, 19.4485337, 51.757346,"Żeromskiego - szpital im.WAM", tram_stop
1809921534, 19.4482856, 51.7586491,"Żeromskiego - szpital im.WAM", tram_stop
1810089248, 19.4523018, 51.739582,"Politechniki - Felsztyńskiego", tram_stop
1810089249, 19.4523483, 51.7396103,"Politechniki - Felsztyńskiego", tram_stop
1810089250, 19.4527614, 51.7361062,"Politechniki - Obywatelska", tram_stop
1810089264, 19.4526931, 51.7365924,"Politechniki - Obywatelska", tram_stop
1810089270, 19.4496515, 51.7515616,"Politechniki - POLITECHNIKA", tram_stop
1810089275, 19.4513383, 51.7440271,"Politechniki - Wróblewskiego", tram_stop
1810089280, 19.4511383, 51.7447173,"Politechniki - Wróblewskiego", tram_stop
1810089285, 19.4527913, 51.7323116,"Politechniki - R. Lotn. Lwowskich", tram_stop
1810089716, 19.4494719, 51.7521761,"Żeromskiego - POLITECHNIKA", tram_stop
1810118977, 19.4502448, 51.763974,"Gdańska - Skłodowskiej-Curie", tram_stop
1810118978, 19.4499673, 51.7651517,"Gdańska - Struga", tram_stop
1810118979, 19.449051, 51.7696305,"Gdańska - Zielona", tram_stop
1810118980, 19.4488834, 51.7701809,"Gdańska - Zielona", tram_stop
1810118981, 19.4486246, 51.7699127,"Zielona/Gdańska", tram_stop
1810118982, 19.4494298, 51.7700124,"Zielona/Gdańska", tram_stop
1810273821, 19.4265537, 51.7691294,"Legionów - Włókniarzy", tram_stop
1810273823, 19.4269508, 51.7692468,"Legionów - Włókniarzy", tram_stop
1810273824, 19.4287551, 51.7692243,"Legionów", tram_stop
1810273826, 19.4261014, 51.7681893,"Włókniarzy - Legionów", tram_stop
1810273827, 19.4260845, 51.7683843,"Włókniarzy - Legionów", tram_stop
1810273828, 19.4326048, 51.7690224,"Zielona - 1 Maja", tram_stop
1810273830, 19.4311144, 51.7691502,"Zielona - 1 Maja", tram_stop
1810273831, 19.4380269, 51.7688503,"Zielona - plac Hallera", tram_stop
1810273832, 19.4391644, 51.7689837,"Zielona - plac Hallera", tram_stop
1810273833, 19.4455893, 51.7696356,"Zielona - Żeromskiego", tram_stop
1810273837, 19.446365, 51.769734,"Zielona - Żeromskiego", tram_stop
1810896099, 19.4334411, 51.7582229,"Włókniarzy - Łódź Kaliska estakada", tram_stop
1810896109, 19.4333107, 51.7585026,"Włókniarzy - Łódź Kaliska estakada", tram_stop
1811221071, 19.4545556, 51.7645652,"Kościuszki - Struga", tram_stop
1811221073, 19.4542709, 51.7660123,"Kościuszki - Struga", tram_stop
1811221074, 19.4551947, 51.7618666,"Kościuszki - Zamenhofa", tram_stop
1811221076, 19.4550422, 51.7623648,"Kościuszki - Zamenhofa", tram_stop
1811221078, 19.4534914, 51.7697223,"Kościuszki - Zielona", tram_stop
1811221083, 19.4533565, 51.7707205,"Zachodnia - Zielona", tram_stop
1811221110, 19.4529161, 51.7703031,"Zielona/Kościuszki", tram_stop
1811221115, 19.454142, 51.7704387,"Zielona/Kościuszki", tram_stop
1811656725, 19.408332, 51.7627271,"Konstantynowska - Krzemieniecka", tram_stop
1811656726, 19.420529, 51.7670885,"Konstantynowska - Unii Lubelskiej", tram_stop
1811656727, 19.4206361, 51.7670984,"Konstantynowska - Unii Lubelskiej", tram_stop
1811656728, 19.4120159, 51.7640347,"Konstantynowska - ZOO", tram_stop
1811656729, 19.4126224, 51.7642811,"Konstantynowska - ZOO", tram_stop
1811656730, 19.4091306, 51.7630379,"Konstantynowska - Zdrowie", tram_stop
1811656731, 19.4076236, 51.7632848,"Zdrowie - Konstantynowska", tram_stop
1811656732, 19.4059569, 51.7647673,"Zdrowie", tram_stop
1811656733, 19.4059714, 51.7648182,"Zdrowie", tram_stop
1811656864, 19.4062281, 51.7651105,"Zdrowie", tram_stop
1811678374, 19.3990027, 51.7594262,"Konstantynowska - Krańcowa", tram_stop
1811875207, 20.0053794, 50.0673624,"Rondo 308. Dywizjonu", tram_stop
1812469145, 19.4626702, 51.771099,"Narutowicza - Kilińskiego", tram_stop
1812469159, 19.4564066, 51.7706437,"Narutowicza - Piotrkowska", tram_stop
1812469160, 19.4558049, 51.7705635,"Zielona - Piotrkowska", tram_stop
1813468046, 19.3819163, 51.7536118,"Konstantynowska - Brus", tram_stop
1813468047, 19.3819051, 51.7536356,"Konstantynowska - Brus", tram_stop
1813552909, 19.3648064, 51.7502079,"Cegielniana", tram_stop
1813552910, 19.364997, 51.750246,"Cegielniana", tram_stop
1813552911, 19.3720128, 51.7516462,"Smulska", tram_stop
1813552912, 19.3719108, 51.7516275,"Smulska", tram_stop
1813620699, 19.4674609, 51.7629428,"Kilińskiego - Nawrot", tram_stop
1813620713, 19.4661373, 51.7655109,"Kilińskiego - Tuwima", tram_stop
1813620730, 19.4659254, 51.7660463,"Kilińskiego - Tuwima", tram_stop
1813703348, 19.1791702, 50.2949045,"Zagórze Pętla", tram_stop
1813708629, 19.4828537, 51.772551,"Kopcińskiego - Narutowicza", tram_stop
1813708632, 19.4821384, 51.7729421,"Narutowicza - Kopcińskiego", tram_stop
1813708634, 19.4832695, 51.7730686,"Narutowicza - Kopcińskiego", tram_stop
1813708641, 19.4761067, 51.7724111,"Narutowicza - Tramwajowa", tram_stop
1813708644, 19.469922, 51.7719168,"Narutowicza - plac Dąbrowskiego", tram_stop
1813708648, 19.4704685, 51.7719303,"Narutowicza - plac Dąbrowskiego", tram_stop
1813709243, 19.4766591, 51.7721896,"Tramwajowa - Narutowicza", tram_stop
1813736159, 19.4838947, 51.7673192,"Kopcińskiego - Tuwima", tram_stop
1813736163, 19.4839267, 51.7674259,"Kopcińskiego - Tuwima", tram_stop
1813780271, 19.4883213, 51.7734907,"Narutowicza - D.P.S.", tram_stop
1813780280, 19.4900651, 51.7736729,"Narutowicza - D.P.S.", tram_stop
1813780282, 19.4950438, 51.7742158,"Narutowicza - Konstytucyjna", tram_stop
1813780284, 19.4949126, 51.7742359,"Narutowicza - Radiostacja", tram_stop
1813780286, 19.4945832, 51.7743552,"Radiostacja", tram_stop
1813780381, 19.4945141, 51.7743708,"Radiostacja", tram_stop
1814076006, 19.4974099, 51.7773543,"Pomorska - Konstytucyjna", tram_stop
1814076007, 19.4971352, 51.7774087,"Pomorska - Konstytucyjna", tram_stop
1814076025, 19.4948647, 51.7775845,"Pomorska - Konstytucyjna", tram_stop
1814076028, 19.4946803, 51.7776159,"Pomorska - Lumumby", tram_stop
1814076030, 19.5023708, 51.7773336,"działki - Pomorska", tram_stop
1814076031, 19.5027659, 51.7775988,"działki - Pomorska", tram_stop
1814198367, 19.5103442, 51.7820981,"Telefoniczna - zajezdnia MPK", tram_stop
1814198371, 19.5098125, 51.7821551,"Telefoniczna - zajezdnia MPK", tram_stop
1814198374, 19.5067069, 51.7814171,"działki - Telefoniczna", tram_stop
1814198376, 19.5066403, 51.7817417,"działki - Telefoniczna", tram_stop
1814830605, 19.5311844, 51.7820669,"Stoki", tram_stop
1814830609, 19.5296582, 51.7824213,"Stoki", tram_stop
1814830621, 19.5132364, 51.782072,"Telefoniczna - Chmurna", tram_stop
1814830624, 19.525237, 51.7829877,"Telefoniczna - Pieniny", tram_stop
1814830627, 19.5250589, 51.7830054,"Telefoniczna - Pieniny", tram_stop
1814830629, 19.5197518, 51.7831987,"Telefoniczna - Weselna", tram_stop
1814830630, 19.5199221, 51.7832618,"Telefoniczna - Weselna", tram_stop
1814830631, 19.515247, 51.7823161,"Telefoniczna - Wodospadowa", tram_stop
1814847611, 19.4901468, 51.7781209,"Pomorska - Tamka", tram_stop
1814847617, 19.4891898, 51.7781951,"Pomorska - Tamka", tram_stop
1814847627, 19.480242, 51.778969,"Pomorska - Rondo Solidarności", tram_stop
1814847630, 19.4801073, 51.7789843,"Pomorska - Rondo Solidarności", tram_stop
1814847646, 19.4867514, 51.7784851,"Pomorska - Matejki", tram_stop
1814862257, 19.4744933, 51.7784857,"Pomorska - Kamińskiego", tram_stop
1814862260, 19.4752008, 51.7785721,"Pomorska - Kamińskiego", tram_stop
1814862264, 19.4683845, 51.7779608,"Pomorska - Sterlinga", tram_stop
1814862266, 19.469198, 51.778057,"Pomorska - Sterlinga", tram_stop
1814870079, 19.462581, 51.777486,"Pomorska - Kilińskiego", tram_stop
1819965612, 19.4612629, 51.7799902,"Franciszkańska - Północna", tram_stop
1819965613, 19.4620073, 51.7769639,"Kilińskiego - Pomorska", tram_stop
1819965614, 19.4617752, 51.777762,"Kilińskiego - Pomorska", tram_stop
1819965615, 19.4614921, 51.779179,"Kilińskiego - Północna", tram_stop
1819965616, 19.4614347, 51.7773584,"Pomorska - Kilińskiego", tram_stop
1819965617, 19.4606164, 51.7794845,"Północna - Kilińskiego", tram_stop
1820037053, 19.4625395, 51.7745039,"Kilińskiego - Rewolucji 1905 r.", tram_stop
1820037054, 19.4624414, 51.7751056,"Kilińskiego - Rewolucji 1905 r.", tram_stop
1820133973, 19.4541507, 51.7792115,"Nowomiejska - Ogrodowa", tram_stop
1820133975, 19.4543161, 51.7786489,"Nowomiejska - Północna", tram_stop
1820133977, 19.4557275, 51.7768885,"Pomorska - plac Wolności", tram_stop
1820133979, 19.4569175, 51.7769653,"Pomorska - plac Wolności", tram_stop
1820309910, 19.4537108, 51.7788687,"Ogrodowa - Nowomiejska", tram_stop
1820309911, 19.4546259, 51.7789819,"Północna - Nowomiejska", tram_stop
1820497118, 19.4516288, 51.7764976,"Legionów - Zachodnia", tram_stop
1820497142, 19.4526097, 51.7766107,"Legionów - Zachodnia", tram_stop
1820497146, 19.4588943, 51.7795326,"Północna (tylko dla wysiadających)", tram_stop
1820497148, 19.4583129, 51.7795092,"Północna", tram_stop
1820497150, 19.4583056, 51.7795386,"Północna", tram_stop
1820497151, 19.4522496, 51.7761335,"Zachodnia - Legionów", tram_stop
1820497153, 19.452019, 51.7769668,"Zachodnia - Legionów", tram_stop
1820497156, 19.451306, 51.7802713,"Zachodnia - Manufaktura", tram_stop
1820497159, 19.4513175, 51.7803989,"Zachodnia - Manufaktura", tram_stop
1820497163, 19.4526422, 51.7741296,"Zachodnia - Próchnika", tram_stop
1820572264, 19.4477096, 51.7757941,"Gdańska - Legionów", tram_stop
1820572333, 19.4481885, 51.7762286,"Legionów - Gdańska", tram_stop
1820579487, 19.4468234, 51.7760836,"Legionów - Gdańska", tram_stop
1820603444, 19.4483528, 51.7728993,"Gdańska - 1 Maja", tram_stop
1820603449, 19.4482203, 51.7733362,"Gdańska - 1 Maja", tram_stop
1820668672, 19.4429767, 51.775145,"Cmentarna - Legionów", tram_stop
1820668673, 19.4420762, 51.77525,"Cmentarna - Mielczarskiego", tram_stop
1820668674, 19.4371278, 51.7756871,"Cmentarna - cm.Ogrodowa", tram_stop
1820668676, 19.4227376, 51.77272,"Koziny", tram_stop
1820668677, 19.423107, 51.7725405,"Koziny", tram_stop
1820668678, 19.4230474, 51.7725637,"Koziny", tram_stop
1820668679, 19.4429265, 51.7749164,"Legionów - Cmentarna", tram_stop
1820668680, 19.443207, 51.7749865,"Legionów - Cmentarna", tram_stop
1820668681, 19.4271241, 51.7733901,"Srebrzyńska - Kasprzaka", tram_stop
1820668682, 19.4280457, 51.7736068,"Srebrzyńska - Kasprzaka", tram_stop
1820668683, 19.4357532, 51.7754783,"Srebrzyńska - cm.Ogrodowa", tram_stop
1820677747, 19.4218654, 51.7721426,"Włókniarzy - Koziny", tram_stop
1820677748, 19.4217706, 51.7722648,"Włókniarzy - Koziny", tram_stop
1820699392, 19.4316954, 51.7709317,"Legionów - Artyleryjska", tram_stop
1820699393, 19.4322092, 51.7711401,"Legionów - Artyleryjska", tram_stop
1820699394, 19.4373125, 51.7729109,"Legionów - Żeligowskiego", tram_stop
1820709396, 19.4395564, 51.7737305,"Legionów - św. Jerzego", tram_stop
1821072389, 19.460381, 51.784337,"Franciszkańska - Wojska Polskiego", tram_stop
1821072390, 19.4597212, 51.7845653,"Wojska Polskiego - Franciszkańska", tram_stop
1821072391, 19.4608107, 51.7847986,"Wojska Polskiego - Franciszkańska", tram_stop
1821125850, 19.4875463, 51.7977035,"Strykowska", tram_stop
1821125851, 19.4875285, 51.7971396,"Strykowska", tram_stop
1821125852, 19.4876011, 51.7971435,"Strykowska", tram_stop
1821125853, 19.4716002, 51.7872813,"Wojska Polskiego - Głowackiego", tram_stop
1821125855, 19.4721074, 51.7873765,"Wojska Polskiego - Głowackiego", tram_stop
1821125869, 19.4646724, 51.7854581,"Wojska Polskiego - Marynarska", tram_stop
1821125875, 19.4653922, 51.7856545,"Wojska Polskiego - Marynarska", tram_stop
1821125880, 19.4784672, 51.7890181,"Wojska Polskiego - Sporna", tram_stop
1821125886, 19.4795732, 51.7893435,"Wojska Polskiego - Sporna", tram_stop
1821125891, 19.4868566, 51.7915279,"Wojska Polskiego - Strykowska", tram_stop
1821125892, 19.4867944, 51.7915372,"Wojska Polskiego - Strykowska", tram_stop
1821343566, 19.4515861, 51.7867493,"Bałucki Rynek", tram_stop
1821343567, 19.4498309, 51.7869512,"Limanowskiego - Zachodnia", tram_stop
1821343568, 19.4485774, 51.7871671,"Limanowskiego - Zachodnia", tram_stop
1821343569, 19.4492277, 51.7867347,"Zachodnia - Limanowskiego", tram_stop
1821343570, 19.4490553, 51.7873613,"Zachodnia - Limanowskiego", tram_stop
1821343571, 19.4526462, 51.7859288,"Bałucki Rynek", tram_stop
1821343572, 19.4530748, 51.7838148,"Zgierska - plac Kościelny", tram_stop
1821355599, 19.4502629, 51.7833235,"Zachodnia - Lutomierska", tram_stop
1821355600, 19.4502758, 51.7834556,"Zachodnia - Lutomierska", tram_stop
1821769311, 19.4533263, 51.7829654,"Zgierska - plac Kościelny", tram_stop
1821769312, 19.4536409, 51.7835439,"plac Kościelny", tram_stop
1821896313, 19.4514498, 51.7877563,"Bałucki Rynek", tram_stop
1821896322, 19.4492529, 51.7897622,"Zgierska - targowisko Dolna", tram_stop
